OBJECTID,om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,fc,Pre_1996_Loss,SHAPE_Length
12595,338,1971,5,24,1971-05-24,20:55:00,3,TN,47,12,0,3,0,,0,36.3,-86.62,0,0,0.2,10,0,5,17.6334666651027
12773,516,1971,6,14,1971-06-14,13:10:00,3,TN,47,13,0,0,0,,0,35.68,-89.6,0,0,0.2,20,0,0,17.4891162746508
12774,517,1971,6,14,1971-06-14,13:36:00,3,TN,47,14,0,0,0,,0,35.6,-89.87,0,0,0.2,20,0,0,17.4704057154325
12800,543,1971,6,19,1971-06-19,19:10:00,3,TN,47,15,0,0,0,,0,36.55,-86.42,0,0,0.2,10,0,0,17.6932168095159
12890,633,1971,7,15,1971-07-15,02:35:00,3,TN,47,16,2,8,0,,0,36.38,-88.43,36.28,-88.2,14.7,100,0,5,29094.2123038886
13133,876,1971,12,15,1971-12-15,02:20:00,3,TN,47,17,1,3,0,,0,35.68,-89.55,35.87,-89.4,15.2,300,0,5,30958.7269122216
13272,126,1972,4,7,1972-04-07,16:30:00,3,TN,47,1,2,15,0,,0,36.3,-87.07,36.17,-86.67,23.2,200,0,5,48006.4641647701
13294,148,1972,4,15,1972-04-15,19:37:00,3,TN,47,2,1,0,0,,0,35.03,-89.4,0,0,0.3,50,0,0,17.3374997079911
13306,160,1972,4,21,1972-04-21,15:15:00,3,TN,47,3,1,3,0,,0,35.93,-86.87,0,0,1.5,50,0,5,17.5457267434361
13314,168,1972,4,21,1972-04-21,18:25:00,3,TN,47,4,1,0,0,,0,35.12,-89.72,0,0,0.3,20,0,0,17.3584645058411
13315,169,1972,4,21,1972-04-21,18:30:00,3,TN,47,5,1,2,0,,0,36.5,-88.73,36.6,-88.6,10.7,10,0,3,20036.1068185626
13320,174,1972,4,21,1972-04-21,20:05:00,3,TN,47,6,3,10,0,,0,35.13,-87.53,35.37,-87.03,32.3,200,0,5,64562.403566707
13416,270,1972,5,14,1972-05-14,20:30:00,3,TN,47,7,2,3,0,,0,36.37,-84.8,0,0,1,50,0,4,17.6487441817329
13598,452,1972,6,28,1972-06-28,13:00:00,3,TN,47,8,2,0,0,,0,36,-85.03,0,0,0.1,40,0,4,17.5607752196354
13600,454,1972,6,28,1972-06-28,17:40:00,3,TN,47,9,1,3,0,,0,35.75,-83.92,0,0,0.5,27,0,5,17.5007579650942
13620,474,1972,7,2,1972-07-02,19:20:00,3,TN,47,10,0,0,0,,0,35.23,-88.23,0,0,0.1,10,0,0,17.3826817367786
13971,84,1973,3,15,1973-03-15,02:00:00,3,TN,47,1,2,3,1,,0,35.92,-85.5,0,0,0.1,100,0,5,17.5422054066527
14045,158,1973,4,19,1973-04-19,10:15:00,3,TN,47,2,1,0,0,,0,35.33,-89.83,0,0,1,100,0,4,17.4073974587859
14050,163,1973,4,19,1973-04-19,11:30:00,3,TN,47,3,1,0,0,,0,35.75,-89.67,0,0,0.1,100,0,4,17.5056369996919
14051,164,1973,4,19,1973-04-19,12:35:00,3,TN,47,4,1,1,0,,0,36,-89.58,0,0,0.1,50,0,4,17.5644663309618
14138,251,1973,4,25,1973-04-25,15:25:00,3,TN,47,5,1,0,0,,0,36.17,-86.17,0,0,0.1,10,0,4,17.6021579460177
14225,338,1973,5,10,1973-05-10,12:45:00,3,TN,47,6,1,0,0,,0,36.25,-86.67,0,0,0.1,10,0,3,17.621536656931
14229,342,1973,5,10,1973-05-10,13:15:00,3,TN,47,7,1,0,0,,0,36.2,-85.3,0,0,0.1,10,0,4,17.6084802568887
14237,350,1973,5,10,1973-05-10,21:30:00,3,TN,47,8,1,0,0,,0,36.35,-83.52,0,0,0.1,10,0,3,17.6429518061833
14239,352,1973,5,11,1973-05-11,08:30:00,3,TN,47,9,1,0,0,,0,36.5,-86,0,0,0.1,10,0,0,17.6809664764273
14240,353,1973,5,11,1973-05-11,12:15:00,3,TN,47,10,1,0,0,,0,35.23,-90,0,0,0.5,100,0,4,17.3841648387004
14254,367,1973,5,19,1973-05-19,13:40:00,3,TN,47,11,1,0,0,,0,36.32,-86.57,0,0,0.1,10,0,0,17.6381550279918
14256,369,1973,5,19,1973-05-19,14:15:00,3,TN,47,12,1,0,0,,0,35.25,-86.52,35.22,-86.47,3.6,10,0,4,6906.31710036829
14266,379,1973,5,22,1973-05-22,16:00:00,3,TN,47,13,1,0,0,,0,35.15,-89.92,0,0,0.3,100,0,3,17.3655877278322
14269,382,1973,5,22,1973-05-22,19:15:00,3,TN,47,14,1,0,0,,0,36.53,-87.33,0,0,0.1,10,0,0,17.6891490743539
14274,387,1973,5,23,1973-05-23,16:00:00,3,TN,47,15,1,0,0,,0,35.92,-85.08,0,0,1,100,0,4,17.5418809431318
14281,394,1973,5,23,1973-05-23,22:30:00,3,TN,47,16,2,0,0,,0,36.33,-89.12,36.43,-89,9.5,100,0,5,19225.6402504196
14336,449,1973,5,27,1973-05-27,02:35:00,3,TN,47,17,2,0,0,,0,35.33,-89.77,0,0,2,100,0,4,17.4073063627029
14337,450,1973,5,27,1973-05-27,03:36:00,3,TN,47,18,1,0,0,,0,36.02,-88.43,0,0,0.1,10,0,3,17.5683667373748
14340,453,1973,5,27,1973-05-27,10:00:00,3,TN,47,19,2,0,0,,0,35,-86.33,0,0,0.1,10,0,5,17.3278085547136
14917,1030,1973,11,26,1973-11-26,07:05:00,3,TN,47,21,2,0,0,,0,36.17,-88.8,0,0,0.5,27,0,4,17.6043412863484
14921,1034,1973,11,26,1973-11-26,17:45:00,3,TN,47,20,1,0,0,,0,36.43,-85.33,0,0,2,10,0,4,17.6635514380319
14933,1046,1973,11,27,1973-11-27,13:25:00,3,TN,47,22,2,1,0,,0,35.42,-89.5,35.58,-89.32,15.4,440,0,5,29667.2264118866
14958,1071,1973,12,13,1973-12-13,07:50:00,3,TN,47,23,2,3,0,,0,35.18,-84.65,0,0,0.8,880,0,5,17.3681925951385
14959,1072,1973,12,13,1973-12-13,08:00:00,3,TN,47,24,1,1,0,,0,36.17,-82.83,0,0,0.5,440,0,4,17.5993476262941
15054,65,1974,3,21,1974-03-21,00:40:00,3,TN,47,1,2,7,0,,0,35,-84.75,0,0,0.8,300,0,5,17.3265486110637
15084,95,1974,4,1,1974-04-01,18:45:00,3,TN,47,2,1,0,0,,0,36.08,-87.4,0,0,2,200,0,5,17.5816822038684
15086,97,1974,4,1,1974-04-01,19:10:00,3,TN,47,3,2,12,1,,0,36.12,-86.85,36.2,-86.68,10.9,440,0,3,21904.2791097042
15088,99,1974,4,1,1974-04-01,19:45:00,3,TN,47,4,1,4,0,,0,36.2,-86.53,36.22,-86.3,13.1,100,0,6,25751.7504229024
15100,111,1974,4,3,1974-04-03,13:05:00,3,TN,47,5,3,100,1,,0,35.1,-84.92,35.25,-84.67,18.1,350,0,5,34522.6552319265
15111,122,1974,4,3,1974-04-03,14:00:00,3,TN,47,6,2,2,0,,0,35.78,-83.92,0,0,0.5,50,0,5,17.5079586312073
15118,128,1974,4,3,1974-04-03,14:30:00,3,TN,47,7,1,32,1,,0,35.33,-84.57,35.33,-84.5,3.6,27,0,3,7792.36669999921
15122,133,1974,4,3,1974-04-03,14:50:00,3,TN,47,9,1,2,0,,0,35.25,-85.02,35.3,-84.93,5.9,27,0,4,12118.4903209117
15127,138,1974,4,3,1974-04-03,15:00:00,3,TN,47,8,1,0,0,,0,36.48,-86.97,36.52,-86.9,4.3,27,0,4,9560.57021639108
15140,151,1974,4,3,1974-04-03,16:00:00,3,TN,47,10,2,2,0,,0,35.67,-84.17,35.67,-84.15,0.1,100,0,5,2226.39039999993
15141,152,1974,4,3,1974-04-03,16:00:00,3,TN,47,11,2,0,0,,0,35.52,-84.35,0,0,1,200,0,5,17.4470330235275
15145,156,1974,4,3,1974-04-03,16:15:00,3,TN,47,12,3,50,3,,0,35.18,-84.87,35.32,-84.55,21.2,500,0,5,40412.1441504422
15147,158,1974,4,3,1974-04-03,16:18:00,3,TN,47,13,2,0,0,,0,36.13,-86.73,36.15,-86.65,4.7,400,0,6,9322.51990500932
15149,160,1974,4,3,1974-04-03,16:30:00,3,TN,47,14,1,0,0,,0,35.6,-86.93,35.67,-86.82,7.9,100,0,4,15552.103310988
15154,165,1974,4,3,1974-04-03,17:00:00,3,TN,47,15,2,0,0,,0,36.27,-86.2,36.4,-85.97,15.8,300,0,6,31277.1406067197
15155,166,1974,4,3,1974-04-03,17:00:00,3,TN,47,16,1,4,0,,0,35.53,-86.77,35.67,-86.6,12.9,200,0,4,26935.2102719993
15156,167,1974,4,3,1974-04-03,17:10:00,3,TN,47,17,3,0,0,,0,35.83,-86.43,35.98,-86.22,15.9,100,0,3,31168.3531624433
15158,169,1974,4,3,1974-04-03,17:15:00,3,TN,47,18,1,0,0,,0,35.45,-86.85,35.62,-86.43,26.1,200,0,5,52218.4739600231
15176,187,1974,4,3,1974-04-03,18:15:00,3,TN,47,19,2,11,0,,0,36.52,-84.87,36.8,-84.52,27.4,400,0,4,55025.1578159264
15181,192,1974,4,3,1974-04-03,18:30:00,3,TN,47,20,1,0,0,,0,36.38,-85.33,36.42,-85.27,4.3,200,0,4,8672.70711294788
15183,194,1974,4,3,1974-04-03,18:30:00,3,TN,47,21,3,23,1,,0,35.92,-86.05,36.05,-85.85,14.6,100,0,5,28557.5492371644
15187,198,1974,4,3,1974-04-03,18:45:00,3,TN,47,22,4,121,11,,0,35,-86.5,35.32,-86.08,27.5,800,0,6,63910.03934577
15191,202,1974,4,3,1974-04-03,19:00:00,3,TN,47,23,1,0,0,,0,36.25,-85.6,36.33,-85.48,8.6,200,0,5,17335.4565822436
15196,207,1974,4,3,1974-04-03,19:15:00,3,TN,47,25,4,51,10,,0,36.03,-85.57,36.25,-85.13,28.4,700,0,6,57608.5266546441
15200,211,1974,4,3,1974-04-03,19:30:00,3,TN,47,26,4,6,5,,0,36.52,-85.08,36.63,-84.88,11,300,0,6,26984.7422719153
15204,215,1974,4,3,1974-04-03,19:50:00,3,TN,47,27,4,150,7,,0,36.25,-85.08,36.43,-84.83,18.8,200,0,6,37326.7943152227
15208,219,1974,4,3,1974-04-03,20:00:00,3,TN,47,28,3,1,0,,0,35.25,-86,35.33,-85.93,7.1,100,0,4,13407.4539930354
15209,220,1974,4,3,1974-04-03,20:15:00,3,TN,47,29,2,1,1,,0,35.52,-85.77,35.6,-85.65,8.7,100,0,5,17270.9261279796
15212,223,1974,4,3,1974-04-03,21:00:00,3,TN,47,30,0,0,0,,0,35.92,-83.03,0,0,0.5,27,0,3,17.5402145592014
15213,224,1974,4,3,1974-04-03,21:00:00,3,TN,47,31,1,0,0,,0,35.28,-86.92,35.47,-86.48,27.5,100,0,3,55425.323445337
15217,228,1974,4,3,1974-04-03,22:30:00,3,TN,47,32,3,120,3,,0,36.35,-85.38,36.43,-85.25,9.4,400,0,6,18215.7080283177
15218,229,1974,4,3,1974-04-03,22:45:00,3,TN,47,33,1,1,0,,0,35.75,-85.83,35.82,-85.73,7.2,100,0,4,14703.4444703319
15219,230,1974,4,3,1974-04-03,22:45:00,3,TN,47,34,1,0,0,,0,36.03,-85.4,36.05,-85.35,3,100,0,3,6209.76017432463
15220,231,1974,4,3,1974-04-03,22:50:00,3,TN,47,35,3,11,0,,0,36.25,-84.67,36.37,-84.5,12.2,350,0,4,25158.1895739866
15221,232,1974,4,3,1974-04-03,22:50:00,3,TN,47,36,3,21,0,,0,36.48,-84.6,36.58,-84.4,13,400,0,5,26222.1721160611
15222,233,1974,4,3,1974-04-03,23:30:00,3,TN,47,37,2,28,0,,0,35.93,-85.33,36.02,-85.07,16.2,300,0,4,31479.5911803256
15223,234,1974,4,3,1974-04-03,23:30:00,3,TN,47,38,1,21,2,,0,36.1,-83.77,0,0,1,150,0,4,17.5833817101638
15224,235,1974,4,4,1974-04-04,00:30:00,3,TN,47,39,0,0,0,,0,36.2,-84.07,36.23,-83.92,8.7,200,0,3,17203.3243825802
15225,236,1974,4,4,1974-04-04,01:00:00,3,TN,47,40,0,0,0,,0,36.13,-83.62,36.13,-83.53,4.5,27,0,4,10018.757100001
15228,239,1974,4,4,1974-04-04,01:30:00,3,TN,47,41,0,0,0,,0,36.4,-83.03,0,0,0.5,27,0,3,17.6543340322233
15229,240,1974,4,4,1974-04-04,02:00:00,3,TN,47,42,0,2,0,,0,36.52,-82.5,36.62,-82.2,18,2500,0,5,36158.0265802382
15244,255,1974,4,8,1974-04-08,11:15:00,3,TN,47,43,3,1,0,,0,35.43,-84.62,0,0,2,440,0,5,17.426210134718
15517,528,1974,6,7,1974-06-07,11:30:00,3,TN,47,44,1,1,1,,0,35.57,-89.65,0,0,0.3,100,0,4,17.4632893548714
16021,87,1975,2,22,1975-02-22,21:00:00,3,TN,47,1,1,2,0,,0,35.57,-89.65,0,0,0.1,150,0,4,17.4632893548714
16033,99,1975,3,7,1975-03-07,12:20:00,3,TN,47,2,1,3,0,,0,35.55,-84.28,35.53,-84.12,9.4,320,0,4,18020.0545131769
16034,100,1975,3,7,1975-03-07,12:40:00,3,TN,47,3,1,0,0,,0,35.6,-83.83,0,0,0.5,200,0,4,17.4652938774968
16047,113,1975,3,12,1975-03-12,10:30:00,3,TN,47,4,1,3,0,,0,35.13,-87.53,35.23,-87.35,12.4,400,0,5,24228.0092197379
16048,114,1975,3,12,1975-03-12,11:45:00,3,TN,47,5,1,0,0,,0,35.5,-86.25,35.53,-85.88,20.7,440,0,5,41392.0677891336
16078,144,1975,3,22,1975-03-22,03:32:00,3,TN,47,6,1,18,0,,0,35.63,-88.75,0,0,2,150,0,5,17.4765418075089
16088,154,1975,3,24,1975-03-24,07:30:00,3,TN,47,7,1,0,0,,0,36.28,-82.75,0,0,0.5,100,0,4,17.6255889041738
16156,222,1975,4,18,1975-04-18,22:30:00,3,TN,47,8,1,6,1,,0,35.62,-88.8,35.67,-88.7,6.6,440,0,6,13070.2806999054
16170,236,1975,4,24,1975-04-24,10:45:00,3,TN,47,9,1,1,0,,0,36.37,-88.85,0,0,0.5,200,0,4,17.6520440547396
16171,237,1975,4,24,1975-04-24,15:30:00,3,TN,47,10,2,4,1,,0,36.05,-85.2,0,0,1.5,440,0,5,17.572696235793
16176,242,1975,4,25,1975-04-25,01:00:00,3,TN,47,11,1,1,1,,0,35.53,-89.87,35.58,-89.75,7.4,440,0,4,15008.390920547
16177,243,1975,4,25,1975-04-25,01:20:00,3,TN,47,12,1,6,0,,0,35.8,-89.25,35.82,-89.07,10.3,440,0,5,20224.7133110643
16809,875,1975,11,10,1975-11-10,01:00:00,3,TN,47,13,1,0,0,,0,36,-89.5,0,0,0.1,23,0,4,17.5644647146621
16879,26,1976,2,17,1976-02-17,23:00:00,3,TN,47,1,1,2,0,,0,35.92,-86.83,35.98,-86.5,19.2,440,0,5,37650.5842405407
16880,27,1976,2,17,1976-02-17,23:15:00,3,TN,47,2,1,0,0,,0,36.02,-86.58,36.2,-86.28,20.9,440,0,5,41598.5806573752
16887,34,1976,2,18,1976-02-18,13:07:00,3,TN,47,3,2,10,0,,0,35.95,-83.22,0,0,1,33,0,6,17.5474803381331
17002,149,1976,3,20,1976-03-20,22:25:00,3,TN,47,4,1,0,0,,0,36.15,-86.43,36.1,-86.32,7.3,440,0,5,14050.8948397484
17058,205,1976,3,29,1976-03-29,18:40:00,3,TN,47,5,1,0,0,,0,35.43,-89.67,0,0,0.2,200,0,4,17.4305672299598
17059,206,1976,3,29,1976-03-29,19:53:00,3,TN,47,6,1,0,0,,0,35.77,-89.2,0,0,0.7,200,0,0,17.5099411000716
17094,241,1976,4,11,1976-04-11,16:50:00,3,TN,47,7,0,0,0,,0,35.58,-89.93,35.62,-89.88,3.3,200,0,1,7808.32347053214
17311,458,1976,5,28,1976-05-28,18:00:00,3,TN,47,9,0,0,0,,0,35.4,-85.2,0,0,1,440,0,4,17.4197186231088
17761,74,1977,3,28,1977-03-28,05:34:00,3,TN,47,1,2,0,0,,0,36.52,-86.03,0,0,0.3,50,0,5,17.6857617595356
18107,420,1977,6,6,1977-06-06,15:20:00,3,TN,47,2,0,0,0,,0,35.2,-86.62,35.15,-86.47,9.2,440,0,3,18032.989275286
18177,490,1977,6,24,1977-06-24,16:30:00,3,TN,47,3,1,0,0,,0,36.17,-82.83,36.17,-82.77,3.8,100,0,4,6679.17150000111
18365,678,1977,8,12,1977-08-12,18:30:00,3,TN,47,4,0,0,0,,0,35.03,-85.27,0,0,0.1,17,0,4,17.3338060869468
18462,775,1977,9,25,1977-09-25,14:00:00,3,TN,47,5,0,0,0,,0,35.92,-84.98,35.97,-84.92,5.1,100,0,3,9585.34252857411
18478,791,1977,10,1,1977-10-01,14:35:00,3,TN,47,6,1,10,0,,0,36.58,-82.42,36.48,-82.15,16.2,77,0,6,33095.3216096277
18479,792,1977,10,1,1977-10-01,15:45:00,3,TN,47,7,0,2,0,,0,36.28,-83.65,0,0,2,33,0,5,17.6262579736887
18481,794,1977,10,1,1977-10-01,16:30:00,3,TN,47,8,0,1,0,,0,36.42,-85.45,36.37,-85.33,7.2,440,0,5,15041.8991481001
18482,795,1977,10,1,1977-10-01,19:15:00,3,TN,47,9,1,0,0,,0,36.3,-83.77,36.33,-83.7,4.3,440,0,5,8826.01039338988
18484,797,1977,10,1,1977-10-01,23:15:00,3,TN,47,10,0,0,0,,0,35.8,-84.52,0,0,0.2,100,0,4,17.5130860016442
18509,822,1977,11,21,1977-11-21,01:35:00,3,TN,47,11,1,0,0,,0,35.8,-88.88,0,0,0.2,440,0,4,17.516671317677
18510,823,1977,11,21,1977-11-21,02:15:00,3,TN,47,12,0,2,0,,0,35.27,-89,0,0,0.1,10,0,4,17.3926388462467
18517,830,1977,12,4,1977-12-04,20:50:00,3,TN,47,13,1,1,0,,0,36,-88.42,0,0,0.1,10,0,5,17.5635594524958
18518,831,1977,12,4,1977-12-04,23:45:00,3,TN,47,14,0,3,0,,0,36.35,-88.85,0,0,0.1,10,0,5,17.6472932753786
18520,833,1977,12,5,1977-12-05,08:40:00,3,TN,47,15,1,1,0,,0,35.38,-84.7,35.33,-84.63,5.1,100,0,5,10358.3465535477
18545,6,1978,1,7,1978-01-07,18:40:00,3,TN,47,1,1,0,0,,0,35.23,-88.25,0,0,1,100,0,5,17.3827872788193
18548,9,1978,1,7,1978-01-07,19:30:00,3,TN,47,2,1,0,0,,0,35.47,-89.73,35.5,-89.7,3,100,0,5,5289.02643221837
18582,43,1978,3,13,1978-03-13,19:12:00,3,TN,47,3,0,0,0,,0,36.47,-89.42,0,0,0.1,10,0,4,17.6764439637638
18636,97,1978,4,17,1978-04-17,23:30:00,3,TN,47,4,0,0,0,,0,36.03,-89.38,0,0,0.2,220,0,4,17.5714875865051
18642,103,1978,4,18,1978-04-18,02:00:00,3,TN,47,5,1,0,0,,0,35.27,-86.75,0,0,0.1,10,0,4,17.3907009585319
18643,104,1978,4,18,1978-04-18,03:45:00,3,TN,47,6,1,0,0,,0,35.2,-87.3,0,0,0.5,440,0,5,17.3750217285625
19258,719,1978,8,29,1978-08-29,18:05:00,3,TN,47,7,2,26,0,,0,35.02,-90,0,0,2,100,0,6,17.3355486200274
19315,776,1978,12,7,1978-12-07,16:45:00,3,TN,47,8,0,0,0,,0,35.55,-89.7,0,0,0.1,10,0,4,17.4586060870193
19328,789,1978,12,31,1978-12-31,13:45:00,3,TN,47,9,1,1,0,,0,35.67,-89.72,35.73,-89.63,6.5,167,0,5,12962.3208240206
19380,52,1979,3,22,1979-03-22,23:30:00,3,TN,47,1,2,3,0,,0,35.28,-90.05,0,0,1,50,0,4,17.3957458921937
19498,170,1979,4,11,1979-04-11,23:00:00,3,TN,47,2,0,0,0,,0,36.07,-87.37,0,0,0.3,33,0,3,17.5793123011929
19551,223,1979,5,3,1979-05-03,16:10:00,3,TN,47,3,1,0,0,,0,35.9,-89.4,0,0,0.5,50,0,3,17.5407289071641
19553,225,1979,5,3,1979-05-03,16:26:00,3,TN,47,4,1,0,0,,0,35.95,-89.33,0,0,0.5,30,0,3,17.5526674885765
19555,227,1979,5,3,1979-05-03,16:50:00,3,TN,47,5,2,5,0,,0,35.88,-89.23,35.92,-89.07,9.4,73,0,4,18640.0881616121
19782,454,1979,6,30,1979-06-30,00:30:00,3,TN,47,6,1,1,2,,0,36.25,-85.6,0,0,2,100,0,4,17.6207505059445
20204,21,1980,3,7,1980-03-07,17:30:00,3,TN,47,1,1,0,0,,0,35.67,-83.77,0,0,0.1,20,0,3,17.481741330067
20229,46,1980,3,24,1980-03-24,12:30:00,3,TN,47,2,2,2,0,,0,35.85,-86.38,35.87,-86.35,1.9,150,0,5,4324.27998789487
20292,109,1980,4,8,1980-04-08,10:20:00,3,TN,47,3,0,0,0,,0,35.58,-86.7,0,0,0.1,50,0,2,17.4631102102194
20293,110,1980,4,8,1980-04-08,10:46:00,3,TN,47,4,1,0,0,,0,35.8,-86.52,0,0,0.5,50,0,4,17.5146303815785
20315,132,1980,4,8,1980-04-08,16:31:00,3,TN,47,5,1,0,0,,0,35.12,-84.78,35.17,-84.72,5.2,50,0,4,9536.51060486159
20376,193,1980,4,28,1980-04-28,17:05:00,3,TN,47,6,2,1,0,,0,35.25,-84.33,35.27,-84.28,3.3,50,0,5,6197.94375087744
20439,256,1980,5,17,1980-05-17,14:30:00,3,TN,47,7,1,1,0,,0,36.25,-86.6,0,0,0.7,200,0,5,17.6215605780923
20440,257,1980,5,17,1980-05-17,14:30:00,3,TN,47,8,1,3,0,,0,36.33,-86.45,0,0,0.2,20,0,4,17.640489265037
20773,590,1980,6,24,1980-06-24,14:00:00,3,TN,47,9,1,0,0,,0,35.65,-85.88,0,0,0.1,10,0,3,17.4788455672945
20774,591,1980,6,24,1980-06-24,15:20:00,3,TN,47,10,0,0,0,,0,35,-85.2,0,0,0.1,10,0,4,17.3268217657596
20793,610,1980,6,29,1980-06-29,10:00:00,3,TN,47,11,2,0,0,,0,35.02,-86.82,0,0,1,40,0,4,17.3328644894404
20816,633,1980,7,5,1980-07-05,18:00:00,3,TN,47,12,2,0,0,,0,36.38,-86.53,36.28,-86.52,6.9,100,0,4,13862.6722465279
20819,636,1980,7,6,1980-07-06,13:00:00,3,TN,47,13,2,0,0,,0,36.58,-83.25,36.42,-83.22,11.5,300,0,5,22407.3617991061
20820,637,1980,7,6,1980-07-06,14:00:00,3,TN,47,14,1,0,0,,0,35,-85.73,0,0,1,200,0,4,17.3273073160861
20836,653,1980,7,10,1980-07-10,12:30:00,3,TN,47,15,3,12,0,,0,36.2,-82.35,36.18,-82.32,1.9,100,0,5,4331.614154622
20964,781,1980,8,29,1980-08-29,13:45:00,3,TN,47,16,1,0,0,,0,36.08,-86.03,0,0,0.8,40,0,4,17.5806579438447
21031,848,1980,10,17,1980-10-17,15:13:00,3,TN,47,17,1,0,0,,0,35.17,-88.58,0,0,0.5,40,0,5,17.369130246465
21032,849,1980,10,17,1980-10-17,15:13:00,3,TN,47,18,1,0,0,,0,35.17,-88.57,35.18,-88.53,3,80,0,4,4656.39054394412
21153,104,1981,4,17,1981-04-17,07:10:00,3,TN,47,1,1,0,0,,0,36.47,-86.7,0,0,0.4,50,0,4,17.6741969854784
21224,175,1981,5,9,1981-05-09,13:55:00,3,TN,47,2,0,0,0,,0,36.4,-89.97,0,0,0.2,40,0,1,17.6602309651231
21367,318,1981,5,27,1981-05-27,18:40:00,3,TN,47,3,0,0,0,,0,36.03,-84.17,0,0,0.4,50,0,4,17.5671626785634
21423,374,1981,6,6,1981-06-06,04:15:00,3,TN,47,4,0,0,0,,0,35.63,-88.88,0,0,0.5,50,0,5,17.4768103931735
21424,375,1981,6,6,1981-06-06,04:50:00,3,TN,47,5,1,0,0,,0,35.77,-88.47,0,0,2,100,0,4,17.5093392989553
21425,376,1981,6,6,1981-06-06,05:50:00,3,TN,47,6,0,0,0,,0,36,-87.95,0,0,0.1,20,0,4,17.5631816549998
21426,377,1981,6,6,1981-06-06,06:20:00,3,TN,47,7,0,0,0,,0,36.15,-87.65,0,0,0.1,20,0,4,17.598420677275
21817,768,1981,10,17,1981-10-17,19:00:00,3,TN,47,8,2,0,0,,0,35.25,-89.1,0,0,1.5,33,0,4,17.3881639013901
21898,67,1982,3,20,1982-03-20,08:00:00,3,TN,47,1,1,0,0,,0,36.62,-86.45,0,0,0.2,40,0,4,17.7102376468004
21957,126,1982,4,2,1982-04-02,19:20:00,3,TN,47,3,3,1,0,,0,36.03,-89.38,36.03,-89.25,8,77,0,6,14471.5377999991
21958,127,1982,4,2,1982-04-02,19:58:00,3,TN,47,4,2,0,0,,0,36.22,-89.07,36.37,-88.9,11.5,77,0,5,28059.7068293125
21962,131,1982,4,2,1982-04-02,22:23:00,3,TN,47,2,0,0,0,,0,36.42,-89.05,0,0,0.3,50,0,5,17.6642877395892
22010,179,1982,4,17,1982-04-17,03:45:00,3,TN,47,5,1,0,0,,0,35.38,-86.93,0,0,0.8,30,0,4,17.4166372329487
22400,569,1982,6,3,1982-06-03,13:15:00,3,TN,47,6,1,0,0,,0,35.05,-85.63,0,0,2,77,0,4,17.3388308831388
22872,1041,1982,12,25,1982-12-25,04:00:00,3,TN,47,7,2,0,0,,0,35.28,-89.97,0,0,2,77,0,5,17.3958052225018
23312,434,1983,5,29,1983-05-29,16:00:00,3,TN,47,1,1,1,0,,0,35.82,-85.65,0,0,1,20,0,4,17.5187239774144
23332,454,1983,6,4,1983-06-04,00:00:00,3,TN,47,2,1,0,0,,0,35.7,-85.27,35.72,-85.38,4,73,0,5,12548.3774133141
23333,455,1983,6,4,1983-06-04,01:15:00,3,TN,47,3,1,0,0,,0,35.55,-85.05,35.77,-84.78,20,50,0,5,42566.8498406597
23653,775,1983,8,22,1983-08-22,21:25:00,3,TN,47,4,0,0,0,,0,35.47,-85.32,0,0,0.3,10,0,1,17.4362430000359
23742,865,1983,11,23,1983-11-23,06:50:00,3,TN,47,5,1,0,0,,0,35.05,-90,0,0,2,80,0,5,17.3424912189199
23743,866,1983,11,23,1983-11-23,09:30:00,3,TN,47,6,1,0,0,,0,35.98,-87.77,0,0,1,73,0,4,17.5581390951322
23859,51,1984,3,15,1984-03-15,20:20:00,3,TN,47,1,1,0,0,,0,36.18,-87.33,0,0,0.1,10,0,5,17.6053223854988
23978,170,1984,4,21,1984-04-21,17:17:00,3,TN,47,2,3,3,0,,0,35.12,-90.17,35.15,-90.12,3,20,0,6,6903.34152034078
23981,173,1984,4,21,1984-04-21,20:00:00,3,TN,47,3,1,0,0,,0,35.15,-89.15,0,0,1,50,0,5,17.3649084210396
23982,174,1984,4,22,1984-04-22,04:00:00,3,TN,47,4,1,0,0,,0,35.12,-86.48,35.15,-86.42,3,50,0,4,7828.62459249099
24159,351,1984,5,6,1984-05-06,05:15:00,3,TN,47,5,2,0,0,,0,36.58,-86.52,0,0,2,50,0,5,17.7005866825711
24160,352,1984,5,6,1984-05-06,05:20:00,3,TN,47,6,2,0,0,,0,36.6,-86.52,0,0,1,50,0,4,17.705286945983
24161,353,1984,5,6,1984-05-06,07:45:00,3,TN,47,7,1,0,0,,0,35.5,-86.08,35.53,-86,5,50,0,4,9805.23166514136
24162,354,1984,5,6,1984-05-06,10:00:00,3,TN,47,8,1,0,0,,0,36.55,-86.03,0,0,0.1,10,0,1,17.6930084769126
24164,356,1984,5,7,1984-05-07,01:14:00,3,TN,47,9,2,0,0,,0,36.47,-86.95,36.48,-86.9,3,50,0,5,5735.55344219589
24165,357,1984,5,7,1984-05-07,01:30:00,3,TN,47,10,1,0,0,,0,35.98,-86.53,0,0,0.3,50,0,4,17.5572503876951
24166,358,1984,5,7,1984-05-07,02:15:00,3,TN,47,11,1,0,0,,0,36.02,-85.85,0,0,2,70,0,5,17.5660920219642
